pod,queue_sec,jct_sec
ph-application-1508364558011-12215-swhdw,65.0,76.0
ph-application-1508364558011-12238-sn67x,65.0,76.0
ph-application-1508364558011-12399-cvvj5,64.0,75.0
ph-application-1508364558011-12466-8p928,69.0,80.0
ph-application-1508364558011-12878-skltv,71.0,82.0
ph-application-1508364558011-12968-s56gz,68.0,79.0
ph-application-1508364558011-12997-l7zq2,68.0,79.0
ph-application-1508364558011-1305-nhxjv,177.0,188.0
ph-application-1508364558011-13117-zprmc,69.0,80.0
ph-application-1508364558011-13246-62p6h,67.0,78.0
ph-application-1508364558011-13268-5zgvp,78.0,89.0
ph-application-1508364558011-13346-2nj8b,63.0,74.0
ph-application-1508364558011-13460-p46kg,87.0,88.0
ph-application-1508364558011-13613-ld94s,63.0,74.0
ph-application-1508364558011-13628-jd999,74.0,85.0
ph-application-1508364558011-13900-t2www,87.0,89.0
ph-application-1508364558011-13952-jdx6p,71.0,82.0
ph-application-1508364558011-13990-hs72f,75.0,86.0
ph-application-1508364558011-14119-hcjwt,86.0,98.0
ph-application-1508364558011-14122-6ngpw,86.0,98.0
ph-application-1508364558011-1424-lvrg7,1210.0,1211.0
ph-application-1508364558011-14341-9cfjj,84.0,96.0
ph-application-1508364558011-14498-w6xjv,86.0,88.0
ph-application-1508364558011-14620-q6v2t,85.0,87.0
ph-application-1508364558011-14969-mlthr,84.0,95.0
ph-application-1508364558011-14972-jb6vc,84.0,95.0
ph-application-1508364558011-14987-4q6ws,84.0,95.0
ph-application-1508364558011-14996-cckn7,84.0,96.0
ph-application-1508364558011-15015-5sk2j,83.0,85.0
ph-application-1508364558011-15263-k6p76,88.0,100.0
ph-application-1508364558011-15504-xbqjg,83.0,85.0
ph-application-1508364558011-15538-pqx78,82.0,94.0
ph-application-1508364558011-15570-h7md9,93.0,94.0
ph-application-1508364558011-15611-rjfsx,80.0,92.0
ph-application-1508364558011-15820-257z2,93.0,95.0
ph-application-1508364558011-15870-6qnz5,81.0,83.0
ph-application-1508364558011-15896-fcprx,86.0,97.0
ph-application-1508364558011-16113-ftds2,88.0,100.0
ph-application-1508364558011-16134-l2jbx,88.0,100.0
ph-application-1508364558011-16219-5gvgb,93.0,104.0
ph-application-1508364558011-16304-rkprk,86.0,98.0
ph-application-1508364558011-16339-w2rbk,96.0,107.0
ph-application-1508364558011-16356-6k4ft,101.0,113.0
ph-application-1508364558011-16517-7dl5s,100.0,112.0
ph-application-1508364558011-1678-99dlg,256.0,268.0
ph-application-1508364558011-16849-xnmr8,100.0,111.0
ph-application-1508364558011-17007-4kbmc,94.0,105.0
ph-application-1508364558011-17014-827w8,94.0,95.0
ph-application-1508364558011-17064-rfknr,92.0,103.0
ph-application-1508364558011-17108-lcvkq,97.0,108.0
ph-application-1508364558011-17267-qnw7f,95.0,106.0
ph-application-1508364558011-17339-fs5cd,99.0,101.0
ph-application-1508364558011-17632-ztr9j,94.0,106.0
ph-application-1508364558011-17655-6gg92,95.0,106.0
ph-application-1508364558011-17904-b8lh2,96.0,107.0
ph-application-1508364558011-17945-nfqfj,96.0,107.0
ph-application-1508364558011-1804-bp89v,277.0,289.0
ph-application-1508364558011-18258-kj6lp,95.0,107.0
ph-application-1508364558011-18327-xscz4,100.0,111.0
ph-application-1508364558011-18345-6ngb9,100.0,111.0
ph-application-1508364558011-18419-vdqz8,105.0,116.0
ph-application-1508364558011-18482-r6t9p,110.0,121.0
ph-application-1508364558011-18486-pfvsk,105.0,116.0
ph-application-1508364558011-18540-4bq54,115.0,127.0
ph-application-1508364558011-18572-w949v,114.0,126.0
ph-application-1508364558011-1862-nxtqm,303.0,314.0
ph-application-1508364558011-18789-7kggq,119.0,130.0
ph-application-1508364558011-1883-862p7,308.0,319.0
ph-application-1508364558011-18922-cgtc5,1040.0,1052.0
ph-application-1508364558011-19128-f9rql,118.0,129.0
ph-application-1508364558011-1934-q7bhl,308.0,320.0
ph-application-1508364558011-19382-h95nf,114.0,126.0
ph-application-1508364558011-19441-hw88m,114.0,126.0
ph-application-1508364558011-19579-4mqjl,118.0,129.0
ph-application-1508364558011-19665-4rbwp,114.0,125.0
