pod,queue_sec,jct_sec
ph-application-1508364558011-0493-pc7ct,823.0,824.0
ph-application-1508364558011-0600-g9x6s,176.0,177.0
ph-application-1508364558011-0704-t4fjv,176.0,187.0
ph-application-1508364558011-0835-r5vkb,175.0,186.0
ph-application-1508364558011-10089-7w2vc,255.0,267.0
ph-application-1508364558011-10114-xrh8s,260.0,271.0
ph-application-1508364558011-10192-4q4pn,250.0,262.0
ph-application-1508364558011-10229-sm57s,250.0,262.0
ph-application-1508364558011-10254-wdjz4,250.0,262.0
ph-application-1508364558011-10421-rxqh2,270.0,281.0
ph-application-1508364558011-10474-dhw4r,266.0,277.0
ph-application-1508364558011-10504-9jvsl,270.0,281.0
ph-application-1508364558011-10628-qlwtx,270.0,281.0
ph-application-1508364558011-11050-2z2rl,732.0,734.0
ph-application-1508364558011-11383-khmzz,256.0,267.0
ph-application-1508364558011-11467-t86rr,254.0,265.0
ph-application-1508364558011-11653-vrkwb,259.0,270.0
ph-application-1508364558011-11688-72fg5,259.0,270.0
ph-application-1508364558011-11825-lxn5k,257.0,268.0
ph-application-1508364558011-12215-6s66f,258.0,269.0
ph-application-1508364558011-12238-gnb9m,258.0,270.0
ph-application-1508364558011-12399-4b2mj,264.0,275.0
ph-application-1508364558011-12466-8x4pl,257.0,269.0
ph-application-1508364558011-12878-c58l4,261.0,272.0
ph-application-1508364558011-12968-87pgp,263.0,274.0
ph-application-1508364558011-12997-vb557,263.0,275.0
ph-application-1508364558011-1305-txd8m,165.0,176.0
ph-application-1508364558011-13117-bqjl5,259.0,271.0
ph-application-1508364558011-13246-qcth5,259.0,271.0
ph-application-1508364558011-13268-fhccw,280.0,291.0
ph-application-1508364558011-13346-g7q9h,256.0,268.0
ph-application-1508364558011-13460-8bxzd,288.0,290.0
ph-application-1508364558011-13613-x8ftc,251.0,262.0
ph-application-1508364558011-13628-kgs72,259.0,270.0
ph-application-1508364558011-13900-dffrg,290.0,291.0
ph-application-1508364558011-13952-ttgcv,268.0,279.0
ph-application-1508364558011-13990-9kr4l,255.0,266.0
