job_id,arrival_time_s,duration_s,gpu_count,gpu_type,preemptible
ph-application_1508364558011_45072,24488.25,476.0,1,any,False
ph-application_1508364558011_45136,24498.275,103.0,1,any,False
ph-application_1508364558011_45170,24503.4,106.0,1,any,False
ph-application_1508364558011_45210,24508.275,184.0,1,any,False
ph-application_1508364558011_45216,24508.95,180.0,1,any,False
ph-application_1508364558011_45217,24509.075,558.0,4,any,True
ph-application_1508364558011_45374,24533.2,223.0,1,any,False
ph-application_1508364558011_45431,24631.275,499.0,1,any,False
ph-application_1508364558011_45486,24641.45,581.0,1,any,False
ph-application_1508364558011_45494,24642.75,435.0,1,any,False
ph-application_1508364558011_45546,24654.85,1570.0,1,any,False
ph-application_1508364558011_45574,24662.6,2180.0,1,any,False
ph-application_1508364558011_45581,24664.7,1883.0,1,any,False
ph-application_1508364558011_45614,24669.925,1962.0,1,any,False
ph-application_1508364558011_45626,24672.75,1535.0,1,any,False
ph-application_1508364558011_45649,24726.6,65.0,1,any,False
ph-application_1508364558011_45659,24771.65,6043.0,1,any,False
ph-application_1508364558011_45712,24966.55,68.0,1,any,False
ph-application_1508364558011_45733,25013.2,554.0,4,any,True
ph-application_1508364558011_45741,25038.3,4231.0,1,any,False
ph-application_1508364558011_45775,25140.0,10.0,2,any,False
ph-application_1508364558011_45778,25161.55,44.0,1,any,False
ph-application_1508364558011_45831,25311.575,64.0,1,any,False
ph-application_1508364558011_46093,25778.45,60.0,1,any,False
ph-application_1508364558011_46168,25831.125,39.0,4,any,False
ph-application_1508364558011_46181,25851.575,44.0,1,any,False
ph-application_1508364558011_46186,25860.65,17.0,8,any,False
ph-application_1508364558011_46191,25866.6,65.0,1,any,False
ph-application_1508364558011_46214,25896.6,65.0,1,any,False
ph-application_1508364558011_46241,25923.65,35.0,1,any,False
ph-application_1508364558011_46269,25942.425,28.0,8,any,False
ph-application_1508364558011_46364,26064.475,492.0,8,any,False
ph-application_1508364558011_46396,26099.925,920.0,1,any,False
ph-application_1508364558011_46466,26241.575,27.0,1,any,False
ph-application_1508364558011_46488,26283.475,27.0,8,any,False
ph-application_1508364558011_46540,26362.675,34.0,1,any,False
